iYrCnt,npt,veg%iveg,casamet%lat,casamet%lon,casamet%areacell,mimicspool%LITm,mimicspool%LITs,mimicspool%MICr,mimicspool%MICk,mimicspool%SOMa,mimicspool%SOMc,mimicspool%SOMp
     1,     147,      17,       40.7400000000,       10.0000000000,        9.2508538880,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     148,      17,       42.6300000000,       10.0000000000,        4.7817881600,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     149,      14,       44.5300000000,       10.0000000000,       33.3404303360,        1.2745664346,        3.2039204550,        0.0879391734,        0.1004241251,        2.6785405878,        3.2169189174,        3.0592645866,
     1,     150,      14,       46.4200000000,       10.0000000000,       40.3748536320,        2.3296629402,        5.3614676154,        0.1225461926,        0.1285646917,        5.1359947594,        4.7704534110,        3.0494197229,
     1,     151,      14,       48.3200000000,       10.0000000000,       38.9499371520,        1.7955714290,        4.1878307904,        0.1149826538,        0.1285049437,        3.7190637947,        3.7989360726,        3.6602001883,
     1,     152,      14,       50.2100000000,       10.0000000000,       37.4824263680,        1.7057707132,        4.0229795415,        0.1029342334,        0.1143884680,        3.4855509029,        3.7877339967,        3.1607993217,
     1,     153,      14,       52.1100000000,       10.0000000000,       35.9739310080,        2.0296384230,        4.5859437100,        0.1374234580,        0.1379426100,        3.4099186559,        4.0209306734,        1.7206176056,
     1,     154,      14,       54.0000000000,       10.0000000000,       27.1872839680,        1.6532622313,        4.0056001401,        0.0969641276,        0.1081217316,        3.0195049547,        3.8480494767,        1.9867745885,
     1,     155,      12,       55.8900000000,       10.0000000000,       28.9438883840,        1.4599558596,        4.2779825831,        0.0807330024,        0.0961109272,        2.9511789640,        4.3332598515,        1.9754741234,
     1,     156,      17,       57.7900000000,       10.0000000000,        6.2708633600,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     157,       1,       59.6800000000,       10.0000000000,       25.5684792320,        1.1772640433,        6.2683187943,        0.0816906760,        0.1103037000,        3.4315022268,        9.2028349564,        1.4851744746,
     1,     158,       1,       61.5800000000,       10.0000000000,       27.8758440960,        1.4198038009,        7.5077114404,        0.0826656658,        0.1077113639,        3.7418906443,       11.3255078938,        0.8855783268,
     1,     159,       1,       63.4700000000,       10.0000000000,       20.0498913280,        1.1111135204,        5.8971613869,        0.0715242568,        0.0976480949,        3.2559449623,        8.7439528345,        1.3475859627,
     1,     160,      17,       65.3700000000,       10.0000000000,        0.9671484800,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     161,      17,       78.6300000000,       10.0000000000,        0.2877122560,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     162,      15,      -71.0500000000,       12.5000000000,       19.0173777920,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     163,      17,      -69.1600000000,       12.5000000000,        4.4946698240,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     164,      17,      -19.8900000000,       12.5000000000,       18.2072811520,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     165,      16,      -18.0000000000,       12.5000000000,       40.4283473920,        0.3304921916,        1.2374319922,        0.0076371895,        0.0183487952,        0.8529693321,        1.9387123718,        0.1815382853,
     1,     166,       7,      -16.1100000000,       12.5000000000,       45.0164285440,        0.2501517197,        0.8944581632,        0.0144100260,        0.0218709428,        0.6339718313,        1.3625406483,        0.1602031511,
     1,     167,      17,      -14.2100000000,       12.5000000000,       25.6784281600,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     168,      17,      -12.3200000000,       12.5000000000,        7.4707630080,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     169,      17,      -10.4200000000,       12.5000000000,        7.2163005440,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     170,      17,       -8.5300000000,       12.5000000000,       20.2726400000,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     171,      17,       -6.6300000000,       12.5000000000,       23.0252851200,        1.0000000000,        1.0000000000,        0.0150000000,        0.0250000000,        1.0000000000,        1.0000000000,        0.0000000000,
     1,     172,       2,       -4.7400000000,       12.5000000000,       48.0358195200,        0.4589125664,        1.7245978193,        0.0578616094,        0.0730663835,        1.2874012413,        2.2046043051,        2.1380957117,
     1,     173,       2,       -2.8400000000,       12.5000000000,       58.4971264000,        0.5653031656,        2.0834178689,        0.0704190179,        0.0905108558,        1.8553006772,        2.5372667504,        4.1584684968,
     1,     174,       2,       -0.9500000000,       12.5000000000,       58.5611632640,        0.5085496262,        1.8864057384,        0.0620197640,        0.0797631643,        1.5565236518,        2.3682726792,        3.2479189261,
     1,     175,       2,        0.9500000000,       12.5000000000,       58.5611632640,        0.6210769254,        2.2271675499,        0.0844517287,        0.1056674104,        1.9717725081,        2.5697321431,        4.5991178727,
     1,     176,       2,        2.8400000000,       12.5000000000,       58.4971264000,        0.6306379503,        2.2635512537,        0.0798170873,        0.1006719079,        2.0027099073,        2.6425043167,        4.5817323835,
     1,     177,       2,        4.7400000000,       12.5000000000,       58.3691264000,        0.5701554265,        2.0089044882,        0.0659897194,        0.0862680690,        1.8850931413,        2.4702213781,        4.4363156849,
     1,     178,       8,        6.6300000000,       12.5000000000,       58.1772984320,        0.6034048015,        1.8702718888,        0.0676844028,        0.0817066138,        1.9058327281,        2.2160395898,        4.4889737450,
     1,     179,       8,        8.5300000000,       12.5000000000,       57.9218554880,        0.4066100892,        1.2537845588,        0.0456595739,        0.0555942710,        1.2299807378,        1.6424813301,        2.9895371714,
     1,     180,       9,       10.4200000000,       12.5000000000,       57.6030760960,        0.4125082907,        1.2870651263,        0.0491357637,        0.0540250433,        0.8841126840,        1.6621997596,        1.2011093434,
     1,     181,       9,       12.3200000000,       12.5000000000,       57.2213043200,        0.3349042676,        1.0249772748,        0.0324579294,        0.0366538191,        0.7470685523,        1.4305318789,        0.5039908461,
     1,     182,      10,       14.2100000000,       12.5000000000,       56.7769702400,        0.1668203655,        0.5624679494,        0.0145802646,        0.0196016219,        0.4131327635,        0.8335338115,        0.1348513345,
     1,     183,      16,       16.1100000000,       12.5000000000,       56.2705448960,        0.1447527371,        0.5770377406,        0.0000557624,        0.0000000000,        0.1967604507,        0.8274504863,        0.0001905092,
     1,     184,      16,       18.0000000000,       12.5000000000,       55.7025894400,        0.0032098097,        0.1430219791,        0.0000000000,        0.0000000000,        0.3291759962,        0.8498534497,        0.0000000000,
     1,     185,      16,       19.8900000000,       12.5000000000,       55.0737264640,        0.0025943818,        0.0944840626,        0.0000000000,        0.0000000000,        0.4508475399,        0.8137200838,        0.0000000000,
     1,     186,      16,       21.7900000000,       12.5000000000,       54.3846359040,        0.0038074428,        0.1078569834,        0.0000000000,        0.0000000000,        0.4735782008,        0.8321837654,        0.0000000000,
     1,     187,      16,       23.6800000000,       12.5000000000,       53.6360837120,        0.0070118972,        0.1824101046,        0.0000000000,        0.0000000000,        0.3714529139,        0.8880197122,        0.0000000000,
     1,     188,      16,       25.5800000000,       12.5000000000,       52.8288768000,        0.1377859774,        0.4568516428,        0.0005627492,        0.0020583324,        0.2673186754,        0.9138217176,        0.0007552247,
     1,     189,      16,       27.4700000000,       12.5000000000,       51.9639040000,        0.1840219886,        0.6128545333,        0.0004251961,        0.0000000037,        0.2456930646,        0.9289035436,        0.0001796214,
     1,     190,      16,       29.3700000000,       12.5000000000,       51.0421073920,        0.1521019991,        0.4885445556,        0.0001182403,        0.0001897678,        0.4239852178,        0.9393551732,        0.0012282811,
